"V1","V2","V3","V4","V5","V6","V7","V8"
NA,NA,NA,NA,135.78,128.87055,NA,112.60336045296
NA,NA,NA,NA,81.03,84.1398,NA,75.1974541982015
NA,NA,NA,NA,71.175,74.99655,NA,66.2494701262443
NA,NA,NA,NA,86.943,89.40675,NA,77.6733039117628
NA,NA,NA,NA,118.26,122.1582,NA,119.382320798677
NA,NA,NA,NA,157.242,155.9937,NA,155.920517213883
NA,NA,NA,NA,193.158,187.05885,NA,200.138362375895
NA,NA,NA,NA,212.868,210.92985,NA,226.032674481792
NA,NA,NA,NA,223.161,204.3051,NA,249.647557067871
NA,NA,NA,NA,195.567,198.9177,NA,235.912342686807
NA,NA,NA,NA,195.567,183.29205,NA,208.218511273784
NA,NA,NA,NA,163.593,164.5566,NA,183.450984700521
NA,NA,NA,NA,125.049,128.87055,NA,127.341374058877
NA,NA,NA,NA,83.658,84.1398,NA,93.478875986735
NA,NA,NA,NA,84.753,74.99655,NA,63.6381256349625
NA,NA,NA,NA,97.017,89.40675,NA,70.9457363005607
NA,NA,NA,NA,124.83,122.1582,NA,108.090832574027
NA,NA,NA,NA,170.382,155.9937,NA,146.416564203078
NA,NA,NA,NA,175.857,187.05885,NA,195.74556427002
NA,NA,NA,NA,219.876,210.92985,NA,214.569550544985
NA,NA,NA,NA,199.071,204.3051,NA,233.860394287109
NA,NA,NA,NA,209.145,198.9177,NA,224.614217450542
NA,NA,NA,NA,177.609,183.29205,NA,225.364605811334
NA,NA,NA,NA,165.345,164.5566,NA,163.562269846598
NA,NA,NA,NA,124.83,128.87055,NA,113.78277391003
NA,NA,NA,NA,76.212,84.1398,NA,80.8421961466471
NA,NA,NA,NA,77.307,74.99655,NA,66.6746982451408
NA,NA,NA,NA,95.922,89.40675,NA,72.1365771139822
NA,NA,NA,NA,117.384,122.1582,NA,109.141464778355
NA,NA,NA,NA,163.155,155.9937,NA,140.560238745905
NA,NA,NA,NA,194.91,187.05885,NA,180.456252034505
NA,NA,NA,NA,219.438,210.92985,NA,225.98775851342
NA,NA,NA,NA,221.19,204.3051,NA,231.503244527181
NA,NA,NA,NA,176.733,198.9177,NA,244.843478295111
NA,NA,NA,NA,203.232,183.29205,NA,211.86083984375
NA,NA,NA,NA,170.601,164.5566,NA,177.446842447917
NA,NA,NA,NA,138.846,128.87055,NA,123.142527918662
NA,NA,NA,NA,71.613,84.1398,NA,82.5021302541097
NA,NA,NA,NA,81.906,74.99655,NA,70.1501034152123
NA,NA,NA,NA,96.36,89.40675,NA,71.8732574216781
NA,NA,NA,NA,110.595,122.1582,NA,117.628708158221
NA,NA,NA,NA,165.126,155.9937,NA,174.334786938083
NA,NA,NA,NA,199.509,187.05885,NA,208.219208526611
NA,NA,NA,NA,231.264,210.92985,NA,236.401077270508
NA,NA,NA,NA,174.981,204.3051,NA,218.776487731934
NA,NA,NA,NA,207.612,198.9177,NA,250.208899221113
NA,NA,NA,NA,174.105,183.29205,NA,206.334219655683
NA,NA,NA,NA,174.981,164.5566,NA,183.211535644531
NA,NA,NA,NA,133.152,128.87055,NA,112.60336045296
NA,NA,NA,NA,78.84,84.1398,NA,75.1974541982015
NA,NA,NA,NA,81.906,74.99655,NA,66.2494701262443
NA,NA,NA,NA,91.104,89.40675,NA,68.3794035142468
NA,NA,NA,NA,135.999,122.1582,NA,116.603587972707
NA,NA,NA,NA,161.841,155.9937,NA,166.350716375536
NA,NA,NA,NA,203.67,187.05885,NA,180.819195048014
NA,NA,NA,NA,220.752,210.92985,NA,218.535564791772
NA,NA,NA,NA,217.029,204.3051,NA,239.562704467773
NA,NA,NA,NA,217.248,198.9177,NA,236.523744152438
NA,NA,NA,NA,211.773,183.29205,NA,222.154789586221
NA,NA,NA,NA,149.358,164.5566,NA,173.152173868815
NA,NA,NA,NA,138.846,128.87055,NA,131.823500602476
NA,NA,NA,NA,87.819,84.1398,NA,80.4187908172607
NA,NA,NA,NA,68.109,74.99655,NA,58.2155175978138
NA,NA,NA,NA,92.418,89.40675,NA,67.1599943099483
NA,NA,NA,NA,125.925,122.1582,NA,112.644439969744
NA,NA,NA,NA,140.598,155.9937,NA,162.1610343687
NA,NA,NA,NA,205.203,187.05885,NA,198.221687825521
NA,NA,NA,NA,199.29,210.92985,NA,233.632106657951
NA,NA,NA,NA,233.892,204.3051,NA,258.067947387695
NA,NA,NA,NA,215.934,198.9177,NA,252.116231610698
NA,NA,NA,NA,185.493,183.29205,NA,223.762938468687
NA,NA,NA,NA,174.324,164.5566,NA,164.603944396973
NA,NA,NA,NA,142.131,128.87055,NA,126.93237550797
NA,NA,NA,NA,84.753,84.1398,NA,80.656657409668
NA,NA,NA,NA,78.621,74.99655,NA,67.6496519273327
