"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"260",199.216636781895,238.190368439333,2615.03075657493,107.1856657977,344.942329445245,161.464752881071,0,0,0
"261",144.931533199122,238.190368439333,2682.92926207856,107.1856657977,344.942329445245,137.328433367266,0,0,0
"262",47.9481748607671,176.260872645106,2691.46883291055,107.1856657977,344.942329445245,128.598076475574,0,0,0
"263",0,0,2675.51087303921,107.1856657977,344.942329445245,124.57871632407,0,0,0
"264",0,0,2675.51087303921,107.1856657977,344.942329445245,122.409494178249,0,0,0
"265",0,0,2228.24643620932,110.302239384417,336.962197445473,120.877143720796,0,0,0
"266",0,0,2228.24643620932,110.302239384417,336.962197445473,118.631020857368,0,0,0
"267",0,0,2228.24643620932,110.302239384417,336.962197445473,115.325979851575,0,0,0
"268",21.319977347815,24.5116087520927,2211.51887321489,110.302239384417,336.962197445473,130.412152132941,22.0604478768834,0,0
"269",256.57203399558,149.061220723664,2245.89710956018,110.302239384417,336.962197445473,216.314629725763,112.094650774414,0,0
"270",372.010345279902,245.116087520927,2386.30185563374,110.302239384417,336.962197445473,253.490602729922,86.4493801175369,0,0
"271",311.826250037558,245.116087520927,2590.54094758688,110.302239384417,336.962197445473,204.835454654468,0,0,0
"272",282.617418527842,245.116087520927,2773.73744909388,110.302239384417,336.962197445473,168.177228090375,0,0,0
"273",223.142909565091,245.116087520927,2919.10045000441,110.302239384417,336.962197445473,146.754568485625,0,0,0
"274",81.6872726209061,235.31144402009,2955.92917556499,110.302239384417,336.962197445473,136.748492983715,0,0,0
"275",0,0,2932.49627623075,110.302239384417,336.962197445473,131.88102300564,0,0,0
"276",0,0,2932.49627623075,110.302239384417,336.962197445473,129.761203291287,0,0,0
"277",0,0,2431.90607237614,117.624259968861,382.965943885751,128.136822432941,0,0,0
"278",0,0,2431.90607237614,117.624259968861,382.965943885751,126.685421155967,0,0,0
"279",0,0,2431.90607237614,117.624259968861,382.965943885751,123.909069021339,0,0,0
"280",31.6145741009621,31.5298363527642,2413.19873297459,117.624259968861,382.965943885751,144.118194492628,28.3768527174877,0,0
"281",236.633510336249,144.743186572793,2446.13335783785,117.624259968861,382.965943885751,224.256073540491,101.892015198026,0,0
"282",219.608517237267,261.387244375247,2400.50670317132,117.624259968861,382.965943885751,273.187927995093,104.979652022209,0,0
